Date,Payup (ticks),Date,%OAS
10/10/2014,1.6875,10/17/2014,0.494411
10/14/2014,2.3125,10/20/2014,0.514344
10/15/2014,2.3125,10/21/2014,0.520741
10/16/2014,2.3125,10/22/2014,0.524691
10/17/2014,2.125,10/23/2014,0.538087
10/20/2014,2.25,10/24/2014,0.536229
10/21/2014,2.25,10/27/2014,0.527505
10/22/2014,2.25,10/28/2014,0.545857
10/23/2014,2.25,10/29/2014,0.507887
10/24/2014,2.25,10/30/2014,0.493704
10/27/2014,2.25,10/31/2014,0.500559
10/28/2014,2.25,11/3/2014,0.513494
10/29/2014,2,11/4/2014,0.508526
10/30/2014,2,11/5/2014,0.509168
10/31/2014,2,11/6/2014,0.511217
11/3/2014,2,11/7/2014,0.460685
11/4/2014,2,11/10/2014,0.503096
11/5/2014,2,11/12/2014,0.500276
11/6/2014,2,11/13/2014,0.462276
11/7/2014,2,11/14/2014,0.448797
11/10/2014,2,11/17/2014,0.451674
11/12/2014,2,11/18/2014,0.440831
11/13/2014,1.875,11/19/2014,0.450766
11/14/2014,1.875,11/20/2014,0.439374
11/17/2014,1.875,11/21/2014,0.400631
11/18/2014,1.875,11/24/2014,0.395864
11/19/2014,1.875,11/25/2014,0.378905
11/20/2014,1.875,11/26/2014,0.374397
11/21/2014,1.75,11/28/2014,0.361066
11/24/2014,1.75,12/1/2014,0.484162
11/25/2014,1.75,12/2/2014,0.51123
11/26/2014,1.75,12/3/2014,0.512349
11/28/2014,1.75,12/4/2014,0.494183
12/1/2014,2.375,12/5/2014,0.486012
12/2/2014,2.375,12/8/2014,0.477109
12/3/2014,2.375,12/9/2014,0.476856
12/4/2014,2.375,12/10/2014,0.478238
12/5/2014,2.375,12/11/2014,0.465611
