Date,Payup (ticks),Date,%OAS
2/21/2014,0.09375,2/27/2014,0.124933
2/24/2014,0.09375,2/28/2014,0.126956
2/25/2014,0.09375,3/3/2014,0.131388
2/26/2014,0.09375,3/4/2014,0.139618
2/27/2014,0.09375,3/5/2014,0.140938
2/28/2014,0.09375,3/6/2014,0.144721
3/3/2014,0.09375,3/7/2014,0.152028
3/4/2014,0.09375,3/10/2014,0.151328
3/5/2014,0.09375,3/11/2014,0.153335
3/6/2014,0.09375,3/12/2014,0.149486
3/7/2014,0.09375,3/13/2014,0.139908
3/10/2014,0.09375,3/14/2014,0.141143
3/11/2014,0.09375,3/17/2014,0.148934
3/12/2014,0.09375,3/18/2014,0.145933
3/13/2014,0.09375,3/19/2014,0.156836
3/14/2014,0.09375,3/20/2014,0.159083
3/17/2014,0.09375,3/21/2014,0.154147
3/18/2014,0.09375,3/24/2014,0.153556
3/19/2014,0.09375,3/25/2014,0.154328
3/20/2014,0.09375,3/26/2014,0.149635
3/21/2014,0.09375,3/27/2014,0.146854
3/24/2014,0.09375,3/28/2014,0.151495
3/25/2014,0.09375,3/31/2014,0.155259
3/26/2014,0.09375,4/1/2014,0.154309
3/27/2014,0.09375,4/2/2014,0.160978
3/28/2014,0.09375,4/3/2014,0.15729
3/31/2014,0.09375,4/4/2014,0.150395
4/1/2014,0.09375,4/7/2014,0.152122
4/2/2014,0.09375,4/8/2014,0.18582
4/3/2014,0.09375,4/9/2014,0.188132
4/4/2014,0.09375,4/10/2014,0.174256
4/7/2014,0.09375,4/11/2014,0.17229
4/8/2014,0.09375,4/14/2014,0.177357
4/9/2014,0.09375,4/15/2014,0.233237
4/10/2014,0.09375,4/16/2014,0.23375
4/11/2014,0.09375,4/17/2014,0.249814
4/14/2014,0.09375,4/21/2014,0.253755
4/15/2014,0.125,4/22/2014,0.248949
4/16/2014,0.125,4/23/2014,0.235214
4/17/2014,0.125,4/24/2014,0.232641
4/21/2014,0.125,4/25/2014,0.226862
4/22/2014,0.125,4/28/2014,0.228734
4/23/2014,0.125,4/29/2014,0.233274
4/24/2014,0.125,4/30/2014,0.220638
4/25/2014,0.125,5/1/2014,0.182782
4/28/2014,0.125,5/2/2014,0.178722
4/29/2014,0.125,5/5/2014,0.182886
4/30/2014,0.125,5/6/2014,0.176061
5/1/2014,0.125,5/7/2014,0.178189
5/2/2014,0.125,5/8/2014,0.136611
5/5/2014,0.125,5/9/2014,0.144646
5/6/2014,0.125,5/12/2014,0.148661
5/7/2014,0.125,5/13/2014,0.143525
5/8/2014,0.125,5/14/2014,0.129278
5/9/2014,0.125,5/15/2014,0.124849
5/12/2014,0.125,5/16/2014,0.129365
5/13/2014,0.125,5/19/2014,0.13354
5/14/2014,0.125,5/20/2014,0.126782
5/15/2014,0.125,5/21/2014,0.129204
5/16/2014,0.125,5/22/2014,0.129494
5/19/2014,0.125,5/23/2014,0.128182
5/20/2014,0.125,5/27/2014,0.12333
5/21/2014,0.125,5/28/2014,0.109768
5/22/2014,0.125,5/29/2014,0.111957
5/23/2014,0.125,5/30/2014,0.112756
5/27/2014,0.125,6/2/2014,0.123279
5/28/2014,0.125,6/3/2014,0.133214
5/29/2014,0.125,6/4/2014,0.133308
5/30/2014,0.125,6/5/2014,0.12772
6/2/2014,0.125,6/6/2014,0.134246
6/3/2014,0.125,6/9/2014,0.136197
6/4/2014,0.125,6/10/2014,0.153742
6/5/2014,0.125,6/11/2014,0.078853
6/6/2014,0.125,6/12/2014,0.074552
6/9/2014,0.125,6/13/2014,0.075156
6/10/2014,0.125,6/16/2014,0.074111
6/11/2014,0.0625,6/17/2014,0.079548
6/12/2014,0.0625,6/18/2014,0.076283
6/13/2014,0.0625,6/19/2014,0.075316
6/16/2014,0.0625,6/20/2014,0.073943
6/17/2014,0.0625,6/23/2014,0.074249
6/18/2014,0.0625,6/24/2014,0.072116
6/19/2014,0.0625,6/25/2014,0.070953
6/20/2014,0.0625,6/26/2014,0.068643
6/23/2014,0.0625,6/27/2014,0.068728
6/24/2014,0.0625,6/30/2014,0.066978
6/25/2014,0.0625,7/1/2014,0.059382
6/26/2014,0.0625,7/2/2014,0.063091
6/27/2014,0.0625,7/3/2014,0.065006
6/30/2014,0.0625,7/7/2014,0.063398
7/1/2014,0.0625,7/8/2014,0.064808
7/2/2014,0.0625,7/9/2014,0.063605
7/3/2014,0.0625,7/10/2014,0.059091
7/7/2014,0.0625,7/11/2014,0.057813
7/8/2014,0.0625,7/14/2014,0.060601
7/9/2014,0.0625,7/15/2014,0.061169
7/10/2014,0.0625,7/16/2014,0.06127
7/11/2014,0.0625,7/17/2014,0.056657
7/14/2014,0.0625,7/18/2014,0.056491
7/15/2014,0.0625,7/21/2014,0.055722
7/16/2014,0.0625,7/22/2014,0.109267
7/17/2014,0.0625,7/23/2014,0.111196
7/18/2014,0.0625,7/24/2014,0.118835
7/21/2014,0.0625,7/25/2014,0.112319
7/22/2014,0.125,7/28/2014,0.113378
7/23/2014,0.125,7/29/2014,0.109205
7/24/2014,0.125,7/30/2014,0.121631
7/25/2014,0.125,7/31/2014,0.121467
7/28/2014,0.125,8/1/2014,0.118132
7/29/2014,0.125,8/4/2014,0.116613
7/30/2014,0.125,8/5/2014,0.116276
7/31/2014,0.125,8/6/2014,0.203171
8/1/2014,0.125,8/7/2014,0.206435
8/4/2014,0.125,8/8/2014,0.199429
8/5/2014,0.125,8/11/2014,0.201926
8/6/2014,0.21875,8/12/2014,0.206352
8/7/2014,0.21875,8/13/2014,0.196216
8/8/2014,0.21875,8/14/2014,0.190461
8/11/2014,0.21875,8/15/2014,0.180138
8/12/2014,0.21875,8/18/2014,0.190208
8/13/2014,0.21875,8/19/2014,0.195355
8/14/2014,0.21875,8/20/2014,0.198691
8/15/2014,0.21875,8/21/2014,0.191533
8/18/2014,0.21875,8/22/2014,0.189473
8/19/2014,0.21875,8/25/2014,0.186713
8/20/2014,0.21875,8/26/2014,0.18857
8/21/2014,0.21875,8/27/2014,0.182639
8/22/2014,0.21875,8/28/2014,0.177567
8/25/2014,0.21875,8/29/2014,0.202268
8/26/2014,0.21875,9/2/2014,0.206648
8/27/2014,0.21875,9/3/2014,0.214889
8/28/2014,0.21875,9/4/2014,0.183704
8/29/2014,0.25,9/5/2014,0.189226
9/2/2014,0.25,9/8/2014,0.209831
9/3/2014,0.265625,9/9/2014,0.217764
9/4/2014,0.21875,9/10/2014,0.228261
9/5/2014,0.21875,9/11/2014,0.228447
9/8/2014,0.21875,9/12/2014,0.25348
9/9/2014,0.21875,9/15/2014,0.248553
9/10/2014,0.21875,9/16/2014,0.251122
9/11/2014,0.21875,9/17/2014,0.254013
9/12/2014,0.21875,9/18/2014,0.256031
9/15/2014,0.21875,9/19/2014,0.242567
9/16/2014,0.21875,9/22/2014,0.238512
9/17/2014,0.21875,9/23/2014,0.230449
9/18/2014,0.21875,9/24/2014,0.237505
9/19/2014,0.21875,9/25/2014,0.223742
9/22/2014,0.21875,9/26/2014,0.223756
9/23/2014,0.21875,9/29/2014,0.215618
9/24/2014,0.21875,9/30/2014,0.220253
9/25/2014,0.21875,10/1/2014,0.183978
9/26/2014,0.21875,10/2/2014,0.188165
9/29/2014,0.21875,10/3/2014,0.190241
9/30/2014,0.21875,10/6/2014,0.185096
10/1/2014,0.21875,10/7/2014,0.178675
10/2/2014,0.21875,10/8/2014,0.172207
10/3/2014,0.21875,10/9/2014,0.174157
10/6/2014,0.21875,10/10/2014,0.172406
10/7/2014,0.21875,10/14/2014,0.264861
10/8/2014,0.21875,10/15/2014,0.230788
10/9/2014,0.21875,10/16/2014,0.252525
10/10/2014,0.21875,10/17/2014,0.26197
10/14/2014,0.375,10/20/2014,0.256131
10/15/2014,0.375,10/21/2014,0.346771
10/16/2014,0.375,10/22/2014,0.350984
10/17/2014,0.375,10/23/2014,0.359954
10/20/2014,0.375,10/24/2014,0.360691
10/21/2014,0.5,10/27/2014,0.309373
10/22/2014,0.5,10/28/2014,0.322026
10/23/2014,0.5,10/29/2014,0.339022
10/24/2014,0.5,10/30/2014,0.327852
10/27/2014,0.4375,10/31/2014,0.334822
10/28/2014,0.4375,11/3/2014,0.335648
10/29/2014,0.4375,11/4/2014,0.332819
10/30/2014,0.4375,11/5/2014,0.334089
10/31/2014,0.4375,11/6/2014,0.335333
11/3/2014,0.4375,11/7/2014,0.336083
11/4/2014,0.4375,11/10/2014,0.352013
11/5/2014,0.4375,11/12/2014,0.352065
11/6/2014,0.4375,11/13/2014,0.344779
11/7/2014,0.4375,11/14/2014,0.332199
11/10/2014,0.4375,11/17/2014,0.334502
11/12/2014,0.4375,11/18/2014,0.326678
11/13/2014,0.4375,11/19/2014,0.334478
11/14/2014,0.4375,11/20/2014,0.323867
11/17/2014,0.4375,11/21/2014,0.270736
11/18/2014,0.4375,11/24/2014,0.267089
11/19/2014,0.4375,11/25/2014,0.252443
11/20/2014,0.4375,11/26/2014,0.248884
11/21/2014,0.375,11/28/2014,0.238139
11/24/2014,0.375,12/1/2014,0.228817
11/25/2014,0.375,12/2/2014,0.244634
